pair_id,radio,channel,slot,slot_width,freq_low_mhz,freq_high_mhz,label,event_index
-1,ble_adv_idle,2480,12,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,13,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,14,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,15,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,16,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,17,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,18,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,19,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,20,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,21,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,22,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,23,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,24,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,25,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,26,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,27,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,28,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,29,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,30,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,31,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,32,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,33,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,34,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,35,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,36,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,37,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,38,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,39,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,40,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,41,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,42,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,43,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,44,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,45,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,46,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,47,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,48,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,49,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,50,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,51,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,52,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,53,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,54,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,55,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,56,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,57,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,58,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,59,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,60,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,61,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,62,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
-1,ble_adv_idle,2480,63,1,2479.0,2481.0,BLE adv idle 2480 MHz,2
